2025-03-02 13:53:36,778 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: log_artifact
2025-03-02 13:53:36,780 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: partial_history
2025-03-02 13:53:37,267 INFO    wandb-upload_0:59766 [upload_job.py:push():89] Uploaded file /Users/cpconnor/Library/Application Support/wandb/artifacts/staging/tmps2idsq0v
2025-03-02 13:53:37,631 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/media/table/generation_examples_1_60d484ecb3d0246e805f.table.json
2025-03-02 13:53:37,632 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/media/table
2025-03-02 13:53:37,732 INFO    SenderThread:59766 [sender.py:send_request_log_artifact():1456] logged artifact run-1mkwmftg-generation_examples - {'id': 'QXJ0aWZhY3Q6MTUzNzc0MDY4Mw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2OTIzNzkwOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUzNzczNTUxMA==', 'versionIndex': 0}}}
2025-03-02 13:53:37,732 DEBUG   SenderThread:59766 [sender.py:send():379] send: files
2025-03-02 13:53:37,733 INFO    SenderThread:59766 [sender.py:_save_file():1390] saving file media/table/generation_examples_1_60d484ecb3d0246e805f.table.json with policy now
2025-03-02 13:53:37,733 DEBUG   SenderThread:59766 [sender.py:send():379] send: history
2025-03-02 13:53:37,733 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: summary_record
2025-03-02 13:53:37,734 INFO    SenderThread:59766 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-03-02 13:53:37,958 INFO    wandb-upload_1:59766 [upload_job.py:push():131] Uploaded file /var/folders/7v/4r1xclxs6l333vvl10wx5t6w0000gn/T/tmpberxdcknwandb/ogi290dy-media/table/generation_examples_1_60d484ecb3d0246e805f.table.json
2025-03-02 13:53:38,256 INFO    wandb-upload_0:59766 [upload_job.py:push():131] Uploaded file /var/folders/7v/4r1xclxs6l333vvl10wx5t6w0000gn/T/tmpberxdcknwandb/uz4y5iv6-media/table/generation_examples_1_60d484ecb3d0246e805f.table.json
2025-03-02 13:53:38,634 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:53:38,634 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/wandb-summary.json
2025-03-02 13:53:39,738 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:40,639 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:53:42,224 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:53:42,313 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:53:42,313 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:53:42,315 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:53:45,463 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:50,477 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:55,491 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:53:57,319 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:53:57,320 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:53:57,322 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:54:01,458 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:06,466 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:11,489 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:12,226 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:54:12,317 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:54:12,322 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:54:12,322 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:54:16,510 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:21,521 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:26,544 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:27,323 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:54:27,328 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:54:27,328 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:54:32,435 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:37,449 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:42,231 DEBUG   SenderThread:59766 [sender.py:send():379] send: stats
2025-03-02 13:54:42,324 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:54:42,330 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:54:42,330 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:54:43,421 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:54:48,431 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
